token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_label_token,sentiment,train,activation,0.19737768173217773,-28.212860107421875,38,225,"Weighted down with slow, uninvolving storytelling and flat acting.",negative,482,"It's as if Allen, at 66, has stopped challenging himself.",negative,189, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.6691842079162598,-28.322919845581055,39,534,Diaz wears out her welcome in her most charmless performance,negative,701,Secretary is just too original to be ignored.,positive,169, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.5927889347076416,-28.38449478149414,40,589,Almost as offensive as ``Freddy Got Fingered.'',negative,791,A negligible British comedy.,negative,190, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.650758981704712,-29.232948303222656,41,214,Tends to plod.,negative,316,"You're not merely watching history, you're engulfed by it.",positive,177, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.3768742084503174,-29.262813568115234,42,104,Noyce has worked wonders with the material.,positive,631,A very capable nailbiter.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.5014641284942627,-27.871116638183594,43,162,...``Bowling for Columbine'' remains a disquieting and thought-provoking film...,positive,591,This 10th film in the series looks and feels tired.,negative,185, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,-0.0717470645904541,-30.280929565429688,44,29,A lame comedy.,negative,299,"A deftly entertaining film, smartly played and smartly directed.",positive,180, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.0969581604003906,-27.514537811279297,45,377,It's unlikely we'll see a better thriller this year.,positive,581,Allen's funniest and most likeable movie in years.,positive,180, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.502556324005127,-28.556896209716797,46,671,A sentimental but entirely irresistible portrait of three aging sisters.,positive,328,Compellingly watchable.,positive,173, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.653653860092163,-26.643321990966797,47,772,Worth catching for Griffiths' warm and winning central performance.,positive,205,Boomers and their kids will have a Barrie good time.,positive,190, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.591879367828369,-25.832317352294922,48,155,Williams absolutely nails Sy's queasy infatuation and overall strangeness.,positive,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,163, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6202672719955444,-29.130294799804688,49,316,"You're not merely watching history, you're engulfed by it.",positive,628,"Initially gripping, eventually cloying POW drama.",positive,181, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.44969630241394043,-30.799348831176758,50,809,"Sensual, funny and, in the end, very touching.",positive,552,"...the story is far-flung, illogical, and plain stupid.",negative,199, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.8785737752914429,-29.264606475830078,51,32,Worthy of the gong.,negative,568,The leanest and meanest of Solondz's misanthropic comedies.,positive,192, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.42830443382263184,-29.209312438964844,52,266,Pray has really done his subject justice.,positive,639,It's like an all-star salute to Disney's cheesy commercialism.,negative,183, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.4888136386871338,-30.023109436035156,53,604,A generic international version of a typical American horror film.,negative,660,"A loud, brash and mainly unfunny high school comedy.",negative,202, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.8898457288742065,-27.120731353759766,54,724,No surprises.,negative,617,A perfectly pleasant if slightly pokey comedy.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.17162322998046875,-28.2128849029541,55,705,Extremely bad.,negative,95,"Stale, futile scenario.",negative,178, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.31711912155151367,-28.96951675415039,56,11,This thing is just garbage.,negative,786,A genuinely moving and wisely unsentimental drama.,positive,185, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.3425607681274414,-27.77334976196289,57,694,"A grating, emaciated flick.",negative,380,"In the end, there isn't much to it.",negative,182, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.615170955657959,-29.492708206176758,58,286,Chalk it up as the worst kind of hubristic folly.,negative,34,An Asian neo-realist treasure.,positive,188, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.0496211051940918,-27.881671905517578,59,564,"Despite all the closed-door hanky-panky, the film is essentially juiceless.",negative,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,187, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.4475951194763184,-27.339933395385742,60,308,Oddly compelling.,positive,179,Genuinely unnerving.,positive,172, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.05275559425354004,-28.277503967285156,61,761,Definitely worth 95 minutes of your time.,positive,548,"Feels shrill, simple and soapy.",negative,172, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.365171432495117,-28.00897216796875,62,446,Exhilarating but blatantly biased.,positive,493,The Komediant is a tale worth catching.,positive,185, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.4498252868652344,-28.326601028442383,63,241,Hard to resist.,positive,628,"Initially gripping, eventually cloying POW drama.",positive,175, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.1049575805664062,-27.49173927307129,64,191,Probably the best case for Christianity since Chesterton and Lewis.,positive,151,Ferrara's best film in years.,positive,185, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.918851375579834,-27.887582778930664,65,115,"At times, it actually hurts to watch.",negative,776,As lively an account as Seinfeld is deadpan.,negative,177, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.167360305786133,-28.83960723876953,66,148,A devastating indictment of unbridled greed and materalism.,negative,668,Handsome and sophisticated approach to the workplace romantic comedy.,positive,171, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.5296049118041992,-31.403564453125,67,785,Tsai convincingly paints a specifically urban sense of disassociation here.,positive,0,"By turns fanciful, grisly and engagingly quixotic.",positive,185, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.7344294786453247,-27.512887954711914,68,75,Old-fashioned but thoroughly satisfying entertainment.,positive,259,We get the comedy we settle for.,negative,181, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.3397634029388428,-23.860525131225586,69,127,Bottom-rung New Jack City wannabe.,negative,172,Nothing about this movie works.,negative,173, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.5737462043762207,-28.52699089050293,70,670,A winning and wildly fascinating work.,positive,386,A gift to anyone who loves both dance and cinema,positive,171, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,-1.229689121246338,-28.01537322998047,71,497,The whole talking-animal thing is grisly.,negative,172,Nothing about this movie works.,negative,193, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.8230466842651367,-27.97298812866211,72,501,"A meditation on faith and madness, Frailty is blood-curdling stuff.",positive,654,"It's a wonderful, sobering, heart-felt drama.",positive,203, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.5198547840118408,-24.155643463134766,73,71,...contains very few laughs and even less surprises.,negative,158,"Go, girls, right down the reality drain.",negative,180, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.521284818649292,-27.060264587402344,74,680,"Third time's the charm...yeah, baby!",positive,550,"This is a stunning film, a one-of-a-kind tour de force.",positive,182, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.1552324295043945,-28.210485458374023,75,585,Interesting and thoroughly unfaithful version of Carmen,positive,715,A chiller resolutely without chills.,negative,168, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.5892186164855957,-27.815204620361328,76,122,A thought-provoking and often-funny drama about isolation.,positive,812,Deliciously mean-spirited and wryly observant.,positive,194, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.053518056869507,-28.001768112182617,77,283,Hardly a film that comes along every day.,positive,432,A gentle and engrossing character study.,positive,184, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,-0.10735702514648438,-29.05360221862793,78,637,Too bad Maggio couldn't come up with a better script.,negative,804,What a pity ... that the material is so second-rate.,negative,183, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.6398906707763672,-28.047298431396484,79,630,"By turns pretentious, fascinating, ludicrous, provocative and vainglorious.",positive,516,I couldn't recommend this film more.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.8231043815612793,-28.308683395385742,80,395,A small gem from Belgium.,positive,68,An impressive hybrid.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,-0.13490748405456543,-29.776714324951172,81,78,Shrewd but pointless.,negative,262,"Certainly not a good movie, but it wasn't horrible either.",negative,184, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.2123445272445679,-27.491912841796875,82,156,``Abandon'' will leave you wanting to abandon the theater.,negative,412,Abysmally pathetic,negative,174, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.3762643337249756,-29.77651596069336,83,729,"This is a finely written, superbly acted offbeat thriller.",positive,99,"A classy, sprightly spin on film.",positive,166, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.46511030197143555,-28.552223205566406,84,399,"I've never bought from telemarketers, but I bought this movie.",positive,382,"Assured, glossy and shot through with brittle desperation.",positive,205, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.19162559509277344,-28.73326301574707,85,808,Strangely comes off as a kingdom more mild than wild.,positive,102,"A dull, inconsistent, dishonest female bonding picture.",negative,185, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.0297205448150635,-28.44422149658203,86,581,Allen's funniest and most likeable movie in years.,positive,718,An awkwardly contrived exercise in magic realism.,negative,177, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.866105556488037,-26.483749389648438,87,596,Speaks eloquently about the symbiotic relationship between art and life.,positive,215,Thoroughly enjoyable.,positive,174, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6174432039260864,-29.590599060058594,88,779,A straight-ahead thriller that never rises above superficiality.,negative,416,"Funny in a sick, twisted sort of way.",positive,173, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,-0.10909390449523926,-29.734663009643555,89,217,Audacious-impossible yet compelling...,positive,507,Mediocre fable from Burkina Faso.,negative,166, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.5845972299575806,-27.715824127197266,90,391,You can practically hear George Orwell turning over.,negative,105,A really good premise is frittered away in middle-of-the-road blandness.,negative,177, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.2349717617034912,-28.69835662841797,91,226,Cusack's just brilliant in this.,positive,660,"A loud, brash and mainly unfunny high school comedy.",negative,182, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.0977180004119873,-29.485658645629883,92,678,"A cultural wildcard experience: wacky, different, unusual, even nutty.",positive,628,"Initially gripping, eventually cloying POW drama.",positive,169, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,-1.0207959413528442,-29.535253524780273,93,673,Feels familiar and tired.,negative,589,Almost as offensive as ``Freddy Got Fingered.'',negative,185, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.322174072265625,-27.588008880615234,94,367,Mordantly funny and intimately knowing ...,positive,610,An uneven mix of dark satire and childhood awakening.,negative,170, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.9090263843536377,-24.513593673706055,95,107,A dreary movie.,negative,559,These are textbook lives of quiet desperation.,negative,184, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.758134365081787,-30.183006286621094,96,150,The beautifully choreographed kitchen ballet is simple but absorbing.,positive,193,... wise and elegiac ...,positive,169, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.586292028427124,-29.647626876831055,97,486,Gently humorous and touching.,positive,708,Another useless recycling of a brutal mid-'70s American sports movie.,negative,173, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6804190874099731,-25.851566314697266,98,48,...although this idea is ``new'' the results are tired.,negative,692,Gives everyone something to shout about.,positive,166, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.8275246620178223,-28.3859806060791,99,587,One of the worst movies of the year.,negative,623,The story itself is actually quite vapid.,negative,179, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.0111494064331055,-25.011512756347656,100,161,Many insightful moments.,positive,743,A surprisingly sweet and gentle comedy.,positive,148, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.20643150806427,-27.093017578125,101,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,264,"It's not a bad premise, just a bad movie.",negative,186, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.667412519454956,-31.070703506469727,102,282,"An odd, haphazard, and inconsequential romantic comedy.",negative,707,It never rises to its clever what-if concept.,negative,156, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.5273759365081787,-28.10980987548828,103,730,The worst film of the year.,negative,25,Has the capability of effecting change and inspiring hope.,positive,200, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.1981046199798584,-30.18179702758789,104,455,Witless and utterly pointless.,negative,106,Overly long and worshipful bio-doc.,negative,173, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.7507474422454834,-28.681550979614258,105,298,There's nothing interesting in Unfaithful whatsoever.,negative,125,"Like its bizarre heroine, it irrigates our souls.",positive,181, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.18651890754699707,-27.330053329467773,106,276,There's lots of cool stuff packed into ESPN's Ultimate X.,positive,2,Another boorish movie from the I-heard-a-joke- at-a-frat-party school of screenwriting.,negative,196, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,3.229560136795044,-26.30221939086914,107,326,Parris' performance is credible and remarkably mature.,positive,415,Too clever by about nine-tenths.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.7474589347839355,-27.15096092224121,108,349,"...unlikable, uninteresting, unfunny, and completely, utterly inept.",negative,743,A surprisingly sweet and gentle comedy.,positive,181, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.3951894044876099,-27.15847396850586,109,654,"It's a wonderful, sobering, heart-felt drama.",positive,578,"Steve Oedekerk is, alas, no Woody Allen.",negative,173, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.097867488861084,-30.4744930267334,110,136,Glazed with a tawdry B-movie scum.,negative,332,...a triumph of emotionally and narratively complex filmmaking.,positive,175, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.6479227542877197,-27.66679573059082,111,203,A film of ideas and wry comic mayhem.,positive,156,``Abandon'' will leave you wanting to abandon the theater.,negative,176, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.630798578262329,-29.3727970123291,112,19,"A banal, virulently unpleasant excuse for a romantic comedy.",negative,547,It's technically sumptuous but also almost wildly alive.,positive,169, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6728463172912598,-27.683460235595703,113,60,Catch it... if you can!,positive,309,"If you like peace, you'll like Promises.",positive,191, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.46870970726013184,-29.7797908782959,114,211,There's no reason to miss Interview with the Assassin,positive,678,"A cultural wildcard experience: wacky, different, unusual, even nutty.",positive,189, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6102255582809448,-25.946392059326172,115,512,A bland animated sequel that hardly seems worth the effort.,negative,57,Morvern rocks.,positive,177, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.27727580070495605,-29.831939697265625,116,61,"A moving essay about the specter of death, especially suicide.",positive,184,One can't deny its seriousness and quality.,positive,168, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6073496341705322,-28.197145462036133,117,62,"Best indie of the year, so far.",positive,645,Refreshing.,positive,178, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.0546751022338867,-30.67247772216797,118,237,Dramatically lackluster.,negative,542,Tiresomely derivative and hammily acted.,negative,200, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.57570481300354,-28.76031494140625,119,749,Funny and also heartwarming without stooping to gooeyness.,positive,440,Its engaging simplicity is driven by appealing leads.,positive,194, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.0421743392944336,-21.597620010375977,120,4,"Sunk by way too much indulgence of scene-chewing, teeth-gnashing actorliness.",negative,321,Eight Legged Freaks falls flat as a spoof.,negative,177, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.707077741622925,-24.211288452148438,121,566,...a bland murder-on-campus yawner.,negative,151,Ferrara's best film in years.,positive,164, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.6746985912323,-28.831600189208984,122,338,"The production design, score and choreography are simply intoxicating.",positive,729,"This is a finely written, superbly acted offbeat thriller.",positive,181, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.124070644378662,-25.630107879638672,123,597,"Uplifting, funny and wise.",positive,269,There is nothing redeeming about this movie.,negative,202, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.5022311210632324,-29.832942962646484,124,94,"... a gleefully grungy, hilariously wicked black comedy ...",positive,91,Ferrara's strongest and most touching movie of recent years.,positive,180, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.3128650188446045,-27.422090530395508,125,341,Provides a very moving and revelatory footnote to the Holocaust.,positive,214,Tends to plod.,negative,180, negative,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.1949045658111572,-28.925085067749023,126,247,Below is well below expectations.,negative,561,Jeffrey Tambor's performance as the intelligent jazz-playing exterminator is Oscar-worthy.,positive,182, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,1.6866393089294434,-28.835588455200195,127,452,Discursive but oddly riveting documentary.,positive,146,"A bright, inventive, thoroughly winning flight of revisionist fancy.",positive,197, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,0.5415192246437073,-29.05425262451172,128,707,It never rises to its clever what-if concept.,negative,538,...the plot weaves us into a complex web.,positive,176, positive,demonstration_10_label_token
last_label_token,sentiment,train,activation,2.576550006866455,-27.34688377380371,129,489,a joyous occasion,positive,125,"Like its bizarre heroine, it irrigates our souls.",positive,188, positive,demonstration_10_label_token
last_label_token,sentiment,train,function_vector,-5.000485897064209,-1.3000285625457764,,,,,,,,,,
last_label_token,present-past,train,activation,10.711688995361328,21.956214904785156,0,0,take,took,175,simplify,simplified,88, simplified,demonstration_10_label_token
last_label_token,present-past,train,activation,11.08338737487793,22.837345123291016,1,189,project,projected,108,succeed,succeeded,88, succeeded,demonstration_10_label_token
last_label_token,present-past,train,activation,14.918524742126465,26.62353515625,2,96,analyze,analyzed,79,think,thought,88, thought,demonstration_10_label_token
last_label_token,present-past,train,activation,10.071009635925293,23.142160415649414,3,107,want,wanted,105,justify,justified,88, justified,demonstration_10_label_token
last_label_token,present-past,train,activation,12.777853012084961,28.561832427978516,4,142,save,saved,176,describe,described,88, described,demonstration_10_label_token
last_label_token,present-past,train,activation,13.71732234954834,30.34973907470703,5,122,examine,examined,133,value,valued,88, valued,demonstration_10_label_token
last_label_token,present-past,train,activation,12.294818878173828,26.973276138305664,6,59,begin,began,101,protect,protected,88, protected,demonstration_10_label_token
last_label_token,present-past,train,activation,10.447416305541992,23.706375122070312,7,104,display,displayed,157,overcome,overcame,88, overcame,demonstration_10_label_token
last_label_token,present-past,train,activation,12.093485832214355,26.09658432006836,8,75,win,won,181,order,ordered,88, ordered,demonstration_10_label_token
last_label_token,present-past,train,activation,10.888245582580566,25.232189178466797,9,34,address,addressed,62,learn,learned,89, learned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.943378448486328,26.767169952392578,10,151,negotiate,negotiated,115,continue,continued,88, continued,demonstration_10_label_token
last_label_token,present-past,train,activation,10.007394790649414,27.3358154296875,11,181,order,ordered,180,prevent,prevented,89, prevented,demonstration_10_label_token
last_label_token,present-past,train,activation,9.703283309936523,23.06843376159668,12,17,publish,published,119,check,checked,88, checked,demonstration_10_label_token
last_label_token,present-past,train,activation,10.488973617553711,28.23432159423828,13,45,enable,enabled,187,monitor,monitored,88, monitored,demonstration_10_label_token
last_label_token,present-past,train,activation,9.389026641845703,25.190561294555664,14,23,plan,planned,137,cooperate,cooperated,90,ated,demonstration_10_label_token
last_label_token,present-past,train,activation,12.002671241760254,27.184553146362305,15,112,correct,corrected,12,organize,organized,88, organized,demonstration_10_label_token
last_label_token,present-past,train,activation,10.516961097717285,25.589881896972656,16,170,extend,extended,62,learn,learned,88, learned,demonstration_10_label_token
last_label_token,present-past,train,activation,12.545645713806152,29.439926147460938,17,156,arrive,arrived,144,handle,handled,88, handled,demonstration_10_label_token
last_label_token,present-past,train,activation,9.149336814880371,27.960918426513672,18,25,transfer,transferred,127,warn,warned,88, warned,demonstration_10_label_token
last_label_token,present-past,train,activation,10.635323524475098,23.982128143310547,19,123,reflect,reflected,142,save,saved,88, saved,demonstration_10_label_token
last_label_token,present-past,train,activation,11.91124153137207,25.96551513671875,20,149,give,gave,9,turn,turned,88, turned,demonstration_10_label_token
last_label_token,present-past,train,activation,9.608372688293457,21.581745147705078,21,21,enter,entered,85,connect,connected,89, connected,demonstration_10_label_token
last_label_token,present-past,train,activation,11.635766983032227,26.00493049621582,22,3,fail,failed,168,show,showed,88, showed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.610366821289062,25.56031608581543,23,56,post,posted,196,repair,repaired,88, repaired,demonstration_10_label_token
last_label_token,present-past,train,activation,10.802308082580566,26.083984375,24,201,educate,educated,47,stay,stayed,89, stayed,demonstration_10_label_token
last_label_token,present-past,train,activation,10.29359245300293,24.48306655883789,25,26,finish,finished,168,show,showed,88, showed,demonstration_10_label_token
last_label_token,present-past,train,activation,8.941943168640137,28.571670532226562,26,138,report,reported,38,strive,strived,89,ved,demonstration_10_label_token
last_label_token,present-past,train,activation,11.758994102478027,29.65508270263672,27,203,trust,trusted,15,manipulate,manipulated,88, manipulated,demonstration_10_label_token
last_label_token,present-past,train,activation,11.267871856689453,25.991390228271484,28,66,demonstrate,demonstrated,153,record,recorded,88, recorded,demonstration_10_label_token
last_label_token,present-past,train,activation,10.607038497924805,28.117637634277344,29,108,succeed,succeeded,193,maintain,maintained,88, maintained,demonstration_10_label_token
last_label_token,present-past,train,activation,8.110603332519531,26.740867614746094,30,5,help,helped,38,strive,strived,89,ved,demonstration_10_label_token
last_label_token,present-past,train,activation,11.200445175170898,26.58674430847168,31,154,compute,computed,54,question,questioned,88, questioned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.341395378112793,26.791946411132812,32,139,let,let,169,believe,believed,89, believed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.51034927368164,29.203523635864258,33,193,maintain,maintained,160,hint,hinted,88, hinted,demonstration_10_label_token
last_label_token,present-past,train,activation,12.350193977355957,26.150524139404297,34,44,instruct,instructed,33,serve,served,88, served,demonstration_10_label_token
last_label_token,present-past,train,activation,10.852092742919922,26.832115173339844,35,40,replace,replaced,54,question,questioned,88, questioned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.031280517578125,26.16756820678711,36,87,lose,lost,203,trust,trusted,88, trusted,demonstration_10_label_token
last_label_token,present-past,train,activation,11.111618041992188,22.82941436767578,37,130,boost,boosted,80,gain,gained,88, gained,demonstration_10_label_token
last_label_token,present-past,train,activation,11.496034622192383,27.193700790405273,38,177,deliver,delivered,55,double,doubled,88, doubled,demonstration_10_label_token
last_label_token,present-past,train,activation,12.511970520019531,27.180126190185547,39,98,complete,completed,132,fight,fought,88, fought,demonstration_10_label_token
last_label_token,present-past,train,activation,15.199493408203125,22.563823699951172,40,64,secure,secured,139,let,let,89, let,demonstration_10_label_token
last_label_token,present-past,train,activation,12.426385879516602,26.644325256347656,41,141,require,required,35,guide,guided,89, guided,demonstration_10_label_token
last_label_token,present-past,train,activation,11.797490119934082,28.268112182617188,42,27,participate,participated,53,trade,traded,88, traded,demonstration_10_label_token
last_label_token,present-past,train,activation,9.207319259643555,25.580747604370117,43,57,expand,expanded,19,compete,competed,88, competed,demonstration_10_label_token
last_label_token,present-past,train,activation,11.118667602539062,28.147611618041992,44,161,fade,faded,23,plan,planned,88, planned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.267596244812012,29.07837677001953,45,160,hint,hinted,147,adapt,adapted,88, adapted,demonstration_10_label_token
last_label_token,present-past,train,activation,10.823613166809082,27.2569637298584,46,4,follow,followed,130,boost,boosted,88, boosted,demonstration_10_label_token
last_label_token,present-past,train,activation,11.154035568237305,25.74190330505371,47,114,meet,met,30,offer,offered,88, offered,demonstration_10_label_token
last_label_token,present-past,train,activation,13.204902648925781,28.060285568237305,48,50,last,lasted,143,aim,aimed,89, aimed,demonstration_10_label_token
last_label_token,present-past,train,activation,8.898993492126465,26.310955047607422,49,70,control,controlled,37,illustrate,illustrated,88, illustrated,demonstration_10_label_token
last_label_token,present-past,train,activation,10.63277816772461,25.014511108398438,50,99,work,worked,118,manage,managed,88, managed,demonstration_10_label_token
last_label_token,present-past,train,activation,13.243019104003906,25.165489196777344,51,178,pass,passed,32,earn,earned,88, earned,demonstration_10_label_token
last_label_token,present-past,train,activation,11.201330184936523,26.526891708374023,52,197,indicate,indicated,153,record,recorded,88, recorded,demonstration_10_label_token
last_label_token,present-past,train,activation,11.213001251220703,24.75164031982422,53,73,keep,kept,99,work,worked,88, worked,demonstration_10_label_token
last_label_token,present-past,train,activation,10.135078430175781,25.335735321044922,54,132,fight,fought,178,pass,passed,88, passed,demonstration_10_label_token
last_label_token,present-past,train,activation,12.174306869506836,28.92905616760254,55,7,design,designed,46,communicate,communicated,89, communicated,demonstration_10_label_token
last_label_token,present-past,train,activation,11.789922714233398,24.915172576904297,56,55,double,doubled,6,review,reviewed,88, reviewed,demonstration_10_label_token
last_label_token,present-past,train,activation,14.527880668640137,25.702098846435547,57,119,check,checked,73,keep,kept,88, kept,demonstration_10_label_token
last_label_token,present-past,train,activation,11.381958961486816,23.901687622070312,58,42,provide,provided,156,arrive,arrived,88, arrived,demonstration_10_label_token
last_label_token,present-past,train,activation,11.09807014465332,26.89008331298828,59,62,learn,learned,203,trust,trusted,88, trusted,demonstration_10_label_token
last_label_token,present-past,train,activation,13.816909790039062,27.72803497314453,60,150,define,defined,201,educate,educated,88, educated,demonstration_10_label_token
last_label_token,present-past,train,activation,11.962096214294434,25.751758575439453,61,164,deny,denied,153,record,recorded,88, recorded,demonstration_10_label_token
last_label_token,present-past,train,activation,12.826324462890625,24.076101303100586,62,127,warn,warned,45,enable,enabled,88, enabled,demonstration_10_label_token
last_label_token,present-past,train,activation,10.068900108337402,23.489160537719727,63,16,mention,mentioned,80,gain,gained,88, gained,demonstration_10_label_token
last_label_token,present-past,train,activation,9.71384048461914,22.685077667236328,64,22,remain,remained,86,discover,discovered,88, discovered,demonstration_10_label_token
last_label_token,present-past,train,activation,11.180439949035645,25.59627914428711,65,198,zoom,zoomed,182,develop,developed,88, developed,demonstration_10_label_token
last_label_token,present-past,train,activation,10.502034187316895,28.78131103515625,66,18,reduce,reduced,104,display,displayed,88, displayed,demonstration_10_label_token
last_label_token,present-past,train,activation,12.157180786132812,28.77197265625,67,88,request,requested,14,imagine,imagined,88, imagined,demonstration_10_label_token
last_label_token,present-past,train,activation,12.075746536254883,28.31439208984375,68,113,represent,represented,29,pull,pulled,88, pulled,demonstration_10_label_token
last_label_token,present-past,train,activation,10.16865348815918,24.210460662841797,69,195,express,expressed,71,submit,submitted,89, submitted,demonstration_10_label_token
last_label_token,present-past,train,activation,12.35698127746582,23.677440643310547,70,106,integrate,integrated,150,define,defined,88, defined,demonstration_10_label_token
last_label_token,present-past,train,activation,12.789674758911133,24.31900978088379,71,144,handle,handled,94,combine,combined,88, combined,demonstration_10_label_token
last_label_token,present-past,train,activation,10.223031997680664,22.887338638305664,72,9,turn,turned,93,test,tested,88, tested,demonstration_10_label_token
