token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_label_token,antonym,train,activation,-11.807172775268555,15.121877670288086,102,694,final,initial,1246,terminate,initiate,88, initiate,demonstration_10_label_token
last_label_token,antonym,train,activation,-11.158365249633789,24.445886611938477,103,912,bisexual,monosexual,1263,expenditure,income,88, income,demonstration_10_label_token
last_label_token,antonym,train,activation,-9.821253776550293,10.325361251831055,104,1046,back,front,1380,cause,effect,92, effect,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.4920654296875,34.1932373046875,105,1474,reject,accept,817,insane,sane,88, sane,demonstration_10_label_token
last_label_token,antonym,train,activation,-14.327198028564453,25.41312026977539,106,906,mature,immature,778,autonomous,dependent,88, dependent,demonstration_10_label_token
last_label_token,antonym,train,activation,-14.109137535095215,23.210573196411133,107,221,young,mature,665,aversion,attraction,89, attraction,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.3276948928833,19.74687957763672,108,1487,breach,comply,489,equip,disarm,88, disarm,demonstration_10_label_token
last_label_token,antonym,train,activation,-8.021620750427246,34.10724639892578,109,1512,inferior,superior,1376,fertile,infertile,91,ile,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.937700271606445,17.131683349609375,110,937,irreversible,reversible,1565,involve,exclude,88, exclude,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.905543327331543,24.645771026611328,111,1305,farewell,greeting,603,entire,partial,95, partial,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.061875343322754,5.734134674072266,112,1494,illegal,legal,595,wee,large,88, large,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.75243091583252,22.104328155517578,113,1239,ornament,plain,1641,compact,spacious,88, spacious,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.914525985717773,8.980297088623047,114,369,creator,destroyer,1045,angular,rounded,89, rounded,demonstration_10_label_token
last_label_token,antonym,train,activation,-13.190704345703125,35.732810974121094,115,1119,stale,fresh,538,abundance,scarcity,90, scarcity,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.219934463500977,27.86159896850586,116,370,victorious,defeated,668,deceased,alive,92, alive,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.518235206604004,35.247657775878906,117,1057,sour,sweet,711,valid,invalid,88, invalid,demonstration_10_label_token
last_label_token,antonym,train,activation,-11.016129493713379,28.167129516601562,118,866,clumsy,graceful,1334,irrelevant,relevant,92, relevant,demonstration_10_label_token
last_label_token,antonym,train,activation,-14.843708992004395,22.458715438842773,119,270,barren,fertile,130,tired,energetic,94, energetic,demonstration_10_label_token
last_label_token,antonym,train,activation,-9.181833267211914,31.530061721801758,120,1040,union,division,1566,steady,unsteady,90,y,demonstration_10_label_token
last_label_token,antonym,train,activation,-12.147486686706543,21.154521942138672,121,72,deny,confirm,1659,naive,experienced,88, experienced,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.734543800354004,22.588603973388672,122,921,lean,fat,1470,irregular,regular,92, regular,demonstration_10_label_token
last_label_token,antonym,train,activation,-11.909276008605957,23.08148956298828,123,1486,war,peace,592,embryonic,mature,88, mature,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.499601364135742,16.89484977722168,124,1444,medial,lateral,1490,hole,solid,88, solid,demonstration_10_label_token
last_label_token,antonym,train,activation,-9.219965934753418,23.111103057861328,125,901,useless,useful,667,rear,front,90, front,demonstration_10_label_token
last_label_token,antonym,train,activation,-9.672735214233398,17.608835220336914,126,985,consistent,inconsistent,922,flawed,perfect,88, perfect,demonstration_10_label_token
last_label_token,antonym,train,activation,-13.597898483276367,22.95771026611328,127,565,surrender,resist,169,limitless,limited,89, limited,demonstration_10_label_token
last_label_token,antonym,train,activation,-9.832210540771484,19.25286102294922,128,119,charge,discharge,496,historical,contemporary,89, contemporary,demonstration_10_label_token
last_label_token,antonym,train,activation,-10.36172866821289,27.62582015991211,129,325,newborn,elderly,11,empty,full,90, full,demonstration_10_label_token
last_label_token,antonym,train,function_vector,-20.79168701171875,5.777925491333008,,,,,,,,,,
last_label_token,synonym,train,activation,-1.015010118484497,-12.281488418579102,0,1247,senate,congress,1416,attempt,try,88, try,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.3452959060668945,-1.4566364288330078,1,646,trust,confidence,1286,disgusted,repulsed,90,ed,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.9423458576202393,-5.287422180175781,2,1067,forge,create,2014,orthodox,traditional,90, traditional,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.31780946254730225,-6.643014430999756,3,1538,assign,allocate,708,educated,knowledgeable,94, knowledgeable,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.34897279739379883,-12.860517501831055,4,973,general,universal,1879,browse,surf,88, surf,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.5501823425292969,-6.462041854858398,5,1457,sew,stitch,482,spite,malice,89, malice,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.9912848472595215,0.10308539867401123,6,1494,compete,contest,1847,wine,grape juice,90, juice,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.2522175312042236,-3.457265853881836,7,1165,exquisite,elegant,1608,author,writer,91, writer,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.197376251220703,-3.1560046672821045,8,994,growth,development,1923,horrific,terrifying,90, terrifying,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.005997419357299805,-6.824977874755859,9,1423,sustain,maintain,480,upset,distressed,90, distressed,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.617415904998779,-7.821690559387207,10,1428,placement,position,502,parole,release,88, release,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.8084299564361572,-1.1651175022125244,11,1849,coercive,forceful,845,unfounded,baseless,88, baseless,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7491127252578735,-8.672076225280762,12,1751,contemplate,ponder,1757,develop,grow,90, grow,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.578869581222534,-5.087357997894287,13,1798,piece,segment,1351,convenient,practical,88, practical,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.5368173122406006,-8.616835594177246,14,600,good,excellent,1128,assert,claim,88, claim,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.2809572219848633,-5.116843223571777,15,667,take,grab,1350,conquer,overcome,90, overcome,demonstration_10_label_token
last_label_token,synonym,train,activation,1.9708528518676758,-15.650997161865234,16,1744,grow,develop,833,request,ask,92, ask,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.8546587228775024,-6.707812786102295,17,150,witness,observe,892,white,pale,88, pale,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.329902172088623,-6.54001522064209,18,345,accord,agree,209,hefty,substantial,90, substantial,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.9145073890686035,0.35979413986206055,19,680,hazardous,dangerous,1499,overwhelm,overpower,88, overpower,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.666192054748535,-3.3583762645721436,20,585,inevitable,unavoidable,5,fat,obese,88, obese,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.9859883785247803,0.013899922370910645,21,133,trench,ditch,783,productive,efficient,90, efficient,demonstration_10_label_token
last_label_token,synonym,train,activation,-5.484508514404297,0.7515691518783569,22,952,remark,comment,1388,mercury,venus,91,us,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.978879451751709,-9.13935375213623,23,768,lone,solitary,275,circulate,distribute,89, distribute,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.8722410202026367,-6.001498222351074,24,1882,race,competition,1470,marijuana,cannabis,88, cannabis,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.531772136688232,-4.902758598327637,25,470,ruin,destroy,1693,intricate,complex,90, complex,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7938593626022339,-10.289068222045898,26,515,experiment,test,43,commute,travel,90, travel,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.415792465209961,-6.414085388183594,27,513,quest,journey,811,press,push,89, push,demonstration_10_label_token
last_label_token,synonym,train,activation,0.32433533668518066,-12.525885581970215,28,1302,fond,affectionate,1217,prove,demonstrate,92, demonstrate,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.110619306564331,-11.221887588500977,29,1602,parcel,package,1025,invent,create,90, create,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.7513933181762695,-9.863037109375,30,1517,region,area,1356,dwelling,residence,90, residence,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.2544095516204834,-4.647116661071777,31,1291,chip,microprocessor,835,abrupt,sudden,89, sudden,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.97059965133667,-4.487680435180664,32,1686,apt,suitable,606,perfect,ideal,89, ideal,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.65563702583313,-8.481075286865234,33,1142,full,packed,259,decide,choose,90, choose,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7489309310913086,-9.5590181350708,34,1459,hug,embrace,1196,milestone,achievement,91, achievement,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.4239006042480469,-8.349968910217285,35,1315,brilliant,genius,1362,fetch,retrieve,89, retrieve,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.1498491764068604,-6.1087188720703125,36,1995,routine,habitual,1915,writer,author,88, author,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.501237630844116,-9.64930534362793,37,1278,magic,enchantment,1067,forge,create,88, create,demonstration_10_label_token
last_label_token,synonym,train,activation,-6.357879638671875,-1.4046413898468018,38,88,graceful,elegant,1433,late,delayed,88, delayed,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.1116912364959717,-8.457585334777832,39,1443,informal,casual,1944,disperse,scatter,92, scatter,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.9200072288513184,-3.977980136871338,40,1417,partition,divide,153,tempting,alluring,89,uring,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.1034879684448242,-9.744688987731934,41,1476,annoyance,irritation,341,industry,business,91, business,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.6672419309616089,3.810898780822754,42,1420,culmination,climax,1587,unbelievable,incredible,88, incredible,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.024498462677002,-10.755379676818848,43,596,sober,clear-headed,584,drop,fall,92, fall,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.09641170501709,-5.402163982391357,44,905,costly,expensive,409,intimacy,closeness,90,eness,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.172516345977783,-4.369489669799805,45,177,definitive,conclusive,1758,pride,arrogance,89, arrogance,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.8869006633758545,-8.715819358825684,46,1922,beneficial,advantageous,1621,save,preserve,93, preserve,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.2677271366119385,-4.6606950759887695,47,904,grit,tenacity,1927,lining,covering,88, covering,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.3572113513946533,-2.7363431453704834,48,381,anxious,worried,96,poisonous,toxic,88, toxic,demonstration_10_label_token
last_label_token,synonym,train,activation,0.03235983848571777,-10.541494369506836,49,1560,subject,topic,930,feel,sense,90, sense,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.215073823928833,-4.746949195861816,50,789,acid,sour,1746,elementary,primary,90, primary,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.9986867904663086,-7.784152507781982,51,1547,spoiled,pampered,1497,pan,pot,89, pot,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7695480585098267,-9.133563995361328,52,870,ability,capability,1196,milestone,achievement,89, achievement,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.0010855197906494,-7.373340606689453,53,1179,improper,inappropriate,1974,compassion,empathy,88, empathy,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.8292120695114136,-7.127634525299072,54,1675,supernatural,paranormal,893,override,supersede,91,ede,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.287327766418457,-10.834688186645508,55,1906,liable,responsible,1206,identify,recognize,93, recognize,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.7872631549835205,-10.529348373413086,56,1626,flame,fire,1333,prohibit,forbid,90, forbid,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.6397688388824463,-3.9388108253479004,57,1170,measure,gauge,1567,tongue,palate,89, palate,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.4872164726257324,7.568380832672119,58,627,derive,extract,64,borrow,lend,89, lend,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.288830280303955,-4.0882954597473145,59,1058,vapor,steam,1409,radical,extreme,90, extreme,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.5730414390563965,-5.235441207885742,60,294,launching,initiating,1683,challenger,competitor,89, competitor,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.9496822357177734,-10.201106071472168,61,795,further,more distant,116,doll,toy,90, toy,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.8070482015609741,-6.588818550109863,62,718,war,conflict,532,time,moment,92, moment,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.583906650543213,-3.2200093269348145,63,1350,conquer,overcome,359,sole,unique,91, unique,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.2461607456207275,-3.1942126750946045,64,1198,burn,ignite,34,powerless,weak,89, weak,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.09607994556427,-10.066162109375,65,1097,armed,weaponized,1068,apparel,clothing,88, clothing,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.8385672569274902,-4.054490089416504,66,664,lock,secure,509,dual,double,89, double,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.5880409479141235,-3.8467376232147217,67,1725,hoop,ring,1989,celestial,heavenly,90, heavenly,demonstration_10_label_token
last_label_token,synonym,train,activation,-5.700286865234375,0.4618041515350342,68,1083,review,evaluate,874,extreme,intense,88, intense,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.8964357376098633,-9.546881675720215,69,1735,feral,wild,1999,plat,map,89, map,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.8449463844299316,4.135758876800537,70,1036,country,nation,168,unnamed,anonymous,89, anonymous,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.231403112411499,-8.960599899291992,71,18,thesis,dissertation,1070,visual,graphic,91, graphic,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.29788875579834,-4.566226482391357,72,702,dispute,argument,653,hood,neighborhood,88, neighborhood,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.9917434453964233,-5.203911781311035,73,1838,reach,attain,59,net,web,90, web,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.114550590515137,-8.342084884643555,74,781,diet,nutrition plan,22,question,inquiry,88, inquiry,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.2731212377548218,-3.760587215423584,75,234,portray,depict,1412,infectious,contagious,88, contagious,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.896057367324829,-3.0442662239074707,76,586,kernel,core,48,leaf,foliage,89, foliage,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.162682056427002,-7.342365264892578,77,1783,accident,mishap,478,drift,float,89, float,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.326133966445923,-11.241007804870605,78,1021,satisfactory,acceptable,737,gown,dress,89, dress,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.18726396560668945,-6.286109447479248,79,873,fold,crease,138,treasurer,custodian,92,ian,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.3798460960388184,-1.5004394054412842,80,1544,infer,deduce,1111,damaging,destructive,89, destructive,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.708654880523682,-5.854330539703369,81,761,regulate,control,1842,suppress,repress,94,ress,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.5037617683410645,-8.984726905822754,82,351,acceptable,agreeable,471,compact,small,89, small,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.6376014947891235,-7.339812278747559,83,1676,endless,infinite,280,morality,ethics,90, ethics,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.046506404876709,-8.354036331176758,84,962,insightful,perceptive,458,edition,version,92, version,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.2970426082611084,-4.2841057777404785,85,814,delicate,fragile,1625,counterpart,equivalent,88, equivalent,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.0067834854125977,-9.456758499145508,86,1288,extraordinary,remarkable,240,have,possess,88, possess,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.538027763366699,-3.0250003337860107,87,853,readable,legible,858,man,gentleman,90, gentleman,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7658421993255615,-6.886809349060059,88,1542,theme,topic,1799,compress,condense,90,ense,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.6329712867736816,-4.1677565574646,89,866,continual,constant,570,various,diverse,90, diverse,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.7193915843963623,1.0711923837661743,90,103,inn,hotel,1613,remaining,leftover,90, leftover,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.589756965637207,-9.278717994689941,91,1598,school,education,865,novel,book,91, book,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.010468006134033,-3.7009212970733643,92,1741,other,alternative,1201,exact,precise,89, precise,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.7728097438812256,-11.428666114807129,93,1807,bond,connection,709,scar,wound,90, wound,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.742584228515625,-10.394820213317871,94,1355,failure,defeat,29,prefer,favor,89, favor,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.8464089632034302,-9.63162899017334,95,1781,case,scenario,759,affect,influence,90, influence,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.9086458683013916,-2.6400065422058105,96,835,abrupt,sudden,1132,tranquil,peaceful,89, peaceful,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.273102760314941,-2.5422794818878174,97,1364,pack,bundle,31,classic,traditional,89, traditional,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.8392071723937988,-6.795008659362793,98,1469,unlike,different,475,river,stream,90, stream,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.808335304260254,2.3101000785827637,99,665,romantic,loving,1847,wine,grape juice,91, juice,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.7974579334259033,0.5031726956367493,100,812,seminal,foundational,789,acid,sour,90, sour,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.5726318359375,-10.342653274536133,101,1957,ripe,mature,406,picture,image,89, image,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.499196767807007,4.616076946258545,102,24,lodge,cabin,589,periodic,intermittent,91, intermittent,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.1479432582855225,-4.0656890869140625,103,653,hood,neighborhood,1662,mad,angry,90, angry,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.4586992263793945,-1.651693344116211,104,1356,dwelling,residence,883,sarcastic,ironic,91, ironic,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.1340709924697876,-9.568400382995605,105,1340,bag,sack,1104,note,memo,90, memo,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.8493406772613525,3.0574758052825928,106,765,alone,solitary,649,overflow,spill over,89, over,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7083795070648193,-3.4725356101989746,107,629,apply,utilize,1395,brass,copper,93, copper,demonstration_10_label_token
last_label_token,synonym,train,activation,0.12999701499938965,-10.087301254272461,108,1059,obvious,clear,416,stray,wander,92, wander,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.564342737197876,-7.156659126281738,109,203,passion,enthusiasm,1707,house,home,90, home,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.0955772399902344,-7.70585298538208,110,506,wasteful,extravagant,1228,tender,gentle,91, gentle,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.7650072574615479,-6.273296356201172,111,706,oppress,suppress,1790,whole,complete,88, complete,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.619825601577759,-7.6623077392578125,112,2,strong,powerful,993,inflict,impose,92, impose,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.7466182708740234,-5.191098213195801,113,1427,tolerate,endure,1370,prime,primary,90, primary,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.483252763748169,-9.457684516906738,114,569,dead,deceased,1355,failure,defeat,89, defeat,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.778486490249634,-8.030061721801758,115,1460,possession,ownership,852,hop,jump,88, jump,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.0423604249954224,-7.282269477844238,116,1770,empty,vacant,1407,closed,shut,89, shut,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.057138204574585,-5.0931549072265625,117,424,mail,post,955,word,term,90, term,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.294422149658203,20.356704711914062,118,1912,decay,deteriorate,1004,north,south,91, south,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.4449501037597656,-6.338932991027832,119,1283,fun,enjoyable,1338,scandal,controversy,89, controversy,demonstration_10_label_token
last_label_token,synonym,train,activation,-0.8679227828979492,-8.778362274169922,120,587,tracking,monitoring,709,scar,wound,91, wound,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.942899465560913,-10.84890079498291,121,1263,pollution,contamination,1993,construct,build,92, build,demonstration_10_label_token
last_label_token,synonym,train,activation,-1.557868480682373,-4.984346866607666,122,1461,object,thing,1085,bizarre,strange,90, strange,demonstration_10_label_token
last_label_token,synonym,train,activation,-4.092315196990967,5.538076400756836,123,1614,unfortunate,unlucky,6,anatomy,physiology,88, physiology,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.4641685485839844,-3.704972743988037,124,159,money,cash,1924,pioneer,trailblazer,90,azer,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.7154483795166016,1.3080061674118042,125,715,claw,talon,649,overflow,spill over,93, over,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.8127799034118652,-2.397744655609131,126,1561,remove,eliminate,410,distribute,disperse,89, disperse,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.835163116455078,-1.4516222476959229,127,592,sway,rock,10,worldly,cosmopolitan,91,mopolitan,demonstration_10_label_token
last_label_token,synonym,train,activation,-2.2190847396850586,-0.27401888370513916,128,890,critical,important,1035,spiritual,religious,90, religious,demonstration_10_label_token
last_label_token,synonym,train,activation,-3.388681650161743,-6.084474563598633,129,1726,decrease,reduce,1974,compassion,empathy,89, empathy,demonstration_10_label_token
last_label_token,synonym,train,function_vector,11.128693580627441,-2.807762861251831,,,,,,,,,,
last_label_token,ag_news,test,activation,-0.07783889770507812,5.183826446533203,0,3974,Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens.,Sports,2946,Old Rumors of Gay Sex Prove Powerful on Web Va. GOP members chose Del. Thelma Drake (Norfolk) to replace Rep. Edward L. Schrock after he resigned amidst allegations Schrock indulged in or solicited gay sex.,Science,748, Science,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.3356289863586426,3.7153995037078857,1,4245,"GOP Sharpens Attacks As Convention Opens NEW YORK (AP) -- Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.",World,4280,"Ancient Skull Fragment Hints at Surgery (AP) AP - A skull fragment found in a 400-year-old trash pit at Jamestown contains evidence of the earliest known surgery  #151; and autopsy  #151; in the English colonies in America, researchers say.",Science,595, Science,demonstration_10_label_token
last_label_token,ag_news,test,activation,-2.0375640392303467,4.796036720275879,2,2613,"Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world number one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",Sports,503,"Indonesia at a crossroad At midnight on Saturday, the dance floor in the Hard Rock Cafe (HRC) in Bali was heaving. Apart from a careful pat down at the door for guests, the scene was no different from two years ago, before Islamist",World,543, World,demonstration_10_label_token
last_label_token,ag_news,test,activation,-1.749709129333496,3.9396185874938965,3,1731,"Update 1: Sysco Profit Climbs 8 Percent on Sales Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",Business,310,Powell calls for more Korea talks US Secretary of State Colin Powell ends  his tour of Asia by once again asking North Korea to resume nuclear talks.,World,492, World,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.896507978439331,3.24686336517334,4,2105,BLOG That #39;s the most look-ed up world on Merriam-Webster #39;s &lt;b&gt;...&lt;/b&gt; A FOUR-LETTER term that came to symbolise the difference between old and new media tops US dictionary publisher Merriam-Webster #39;s list of the 10 words of the year.,Science,4962,Chelsea 1-0 West Ham Mateja Kezman finally broke his Chelsea goal duck with the winner against a spirited West Ham in the Carling Cup. The striker was making his 13th outing for Chelsea and he arrowed in a second half shot past keeper James Walker.,Sports,581, Sports,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.9894211292266846,2.851682186126709,5,5078,Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,Business,1188,"Video Games Used to Relax Kids in Hospital (AP) AP - Letting children play video games on a Game Boy in the operating room before undergoing surgery can help relax them better than tranquilizers or holding Mommy's hand, researchers say.",Science,619, Science,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.2511162757873535,2.883857250213623,6,1467,Presidential campaign turns even nastier (AFP) AFP - The US presidential race hit a new low in nastiness with images of Osama bin Laden and epithets such as  quot;despicable quot; and  quot;un-American quot; bombarding voters before a crucial series of televised debates.,World,1491,"Investors expect PeopleSoft shareholders to back Oracle bid REDWOOD SHORES, Calif. Investors continue to bet today that most PeopleSoft shareholders will back Oracle #39;s nine-point-two (b) billion-dollar takeover bid for its bitter rival.",Business,578, Business,demonstration_10_label_token
last_label_token,ag_news,test,activation,1.584235668182373,0.7896761298179626,7,4003,"New York Times Co. Cuts 2004 Profit Targets  NEW YORK (Reuters) - New York Times Co. on Monday forecast  third-quarter and full-year earnings below Wall Street's  average targets on weak revenue so far in September, sending  its shares to two-year lows.",Business,31,"Brazilian GP, Friday Fernando 7th and Jacques 12th after a studious opening day at Interlagos for the Mild Seven Renault F1 Team.",Sports,546, Sports,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.24766826629638672,3.2579362392425537,8,4698,Red Hat Buys Netscape Enterprise Suite Technologies Red Hat chairman and chief executive Matthew Szulik said in a statement:  quot;Directory Server and Certificate Management System have already been widely deployed in the enterprise and are mature,Science,3033,"Countrywide Results Spark Sector Selloff  NEW YORK (Reuters) - Countrywide Financial Corp. on  Wednesday posted a 47 percent drop in quarterly earnings and  cut its outlook as mortgage refinancings fell and rates  climbed, sparking a broad sell-off in mortgage-company stocks.",Business,588, Business,demonstration_10_label_token
last_label_token,ag_news,test,activation,0.8471581935882568,3.311995506286621,9,458,Cancer drug blow for AstraZeneca DRUGS group AstraZeneca today suffered a massive setback after tests showed its blockbuster Iressa cancer treatment did not allow patients to live longer.,Business,1832,"Microsoft to offer stripped-down XP in India BANGALORE, INDIA -- Microsoft Corp. will introduce the Windows XP Starter Edition in India early next year, the company said Wednesday, two days after announcing similar plans for Russia.",Science,534, Science,demonstration_10_label_token
